session_id,remote_ip,remote_port,host_name,resource_name,technical_subtitle,provider,country,service,total_bytes,first_seen,last_seen,status
"192.168.1.115:45914","192.168.1.115","45914","192.168.1.115","Risorsa Web","","","??","Port: 1900","462","21/08/2026, 14:36:15","21/08/2026, 14:36:15","idle"
"192.168.1.115:45005","192.168.1.115","45005","192.168.1.115","Risorsa Web","","","??","Port: 1900","1333","21/08/2026, 14:36:15","21/08/2026, 14:36:15","idle"
"192.168.1.115:53380","192.168.1.115","53380","192.168.1.115","Risorsa Web","","","??","Port: 1900","462","21/08/2026, 14:36:15","21/08/2026, 14:36:15","idle"
"192.168.1.115:50902","192.168.1.115","50902","192.168.1.115","Risorsa Web","","","??","Port: 1900","466","21/08/2026, 14:36:15","21/08/2026, 14:36:15","idle"
"192.168.1.115:60530","192.168.1.115","60530","192.168.1.115","Risorsa Web","","","??","Port: 1900","484","21/08/2026, 14:36:15","21/08/2026, 14:36:15","idle"
"192.168.1.115:56766","192.168.1.115","56766","192.168.1.115","Risorsa Web","","","??","Port: 1900","466","21/08/2026, 14:36:15","21/08/2026, 14:36:15","idle"
"192.168.1.115:57233","192.168.1.115","57233","192.168.1.115","Risorsa Web","","","??","Port: 1900","470","21/08/2026, 14:36:15","21/08/2026, 14:36:15","idle"
"192.168.1.115:44016","192.168.1.115","44016","192.168.1.115","Risorsa Web","","","??","Port: 1900","1333","21/08/2026, 14:36:15","21/08/2026, 14:36:15","idle"
"192.168.1.115:54554","192.168.1.115","54554","192.168.1.115","Risorsa Web","","","??","Port: 1900","462","21/08/2026, 14:36:15","21/08/2026, 14:36:15","idle"
"192.168.1.115:37735","192.168.1.115","37735","192.168.1.115","Risorsa Web","","","??","Port: 1900","466","21/08/2026, 14:36:15","21/08/2026, 14:36:15","idle"
"192.168.1.115:39279","192.168.1.115","39279","192.168.1.115","Risorsa Web","","","??","Port: 1900","484","21/08/2026, 14:36:15","21/08/2026, 14:36:15","idle"
"192.168.1.115:43085","192.168.1.115","43085","192.168.1.115","Risorsa Web","","","??","Port: 1900","466","21/08/2026, 14:36:15","21/08/2026, 14:36:15","idle"
"192.168.1.115:36272","192.168.1.115","36272","192.168.1.115","Risorsa Web","","","??","Port: 1900","470","21/08/2026, 14:36:15","21/08/2026, 14:36:15","idle"
"192.168.1.152:36348","192.168.1.152","36348","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 15600","63","21/08/2026, 14:36:14","21/08/2026, 14:36:14","active"
"192.168.1.152:33973","192.168.1.152","33973","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 15600","63","21/08/2026, 14:36:14","21/08/2026, 14:36:14","active"
"192.168.1.115:42833","192.168.1.115","42833","192.168.1.115","Risorsa Web","","","??","Port: 1900","1337","21/08/2026, 14:36:14","21/08/2026, 14:36:14","idle"
"192.168.1.115:54995","192.168.1.115","54995","192.168.1.115","Risorsa Web","","","??","Port: 1900","466","21/08/2026, 14:36:14","21/08/2026, 14:36:14","idle"
"192.168.1.115:48138","192.168.1.115","48138","192.168.1.115","Risorsa Web","","","??","Port: 1900","462","21/08/2026, 14:36:14","21/08/2026, 14:36:14","idle"
"192.168.1.115:36169","192.168.1.115","36169","192.168.1.115","Risorsa Web","","","??","Port: 1900","462","21/08/2026, 14:36:14","21/08/2026, 14:36:14","idle"
"192.168.1.115:52967","192.168.1.115","52967","192.168.1.115","Risorsa Web","","","??","Port: 1900","1337","21/08/2026, 14:36:09","21/08/2026, 14:36:09","idle"
"192.168.1.115:44264","192.168.1.115","44264","192.168.1.115","Risorsa Web","","","??","Port: 1900","472","21/08/2026, 14:36:09","21/08/2026, 14:36:09","idle"
"192.168.1.152:59344","192.168.1.152","59344","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 15600","63","21/08/2026, 14:36:09","21/08/2026, 14:36:09","active"
"192.168.1.115:54924","192.168.1.115","54924","192.168.1.115","Risorsa Web","","","??","Port: 1900","1337","21/08/2026, 14:36:09","21/08/2026, 14:36:09","idle"
"192.168.1.115:58925","192.168.1.115","58925","192.168.1.115","Risorsa Web","","","??","Port: 1900","472","21/08/2026, 14:36:09","21/08/2026, 14:36:09","idle"
"192.168.1.152:39250","192.168.1.152","39250","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 15600","63","21/08/2026, 14:36:06","21/08/2026, 14:36:06","active"
"192.168.1.152:45998","192.168.1.152","45998","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 15600","63","21/08/2026, 14:36:06","21/08/2026, 14:36:06","active"
"192.168.1.115:37329","192.168.1.115","37329","192.168.1.115","Risorsa Web","","","??","Port: 1900","1335","21/08/2026, 14:36:06","21/08/2026, 14:36:06","idle"
"192.168.1.115:35048","192.168.1.115","35048","192.168.1.115","Risorsa Web","","","??","Port: 1900","470","21/08/2026, 14:36:06","21/08/2026, 14:36:06","idle"
"192.168.1.115:43221","192.168.1.115","43221","192.168.1.115","Risorsa Web","","","??","Port: 1900","1335","21/08/2026, 14:36:06","21/08/2026, 14:36:06","idle"
"192.168.1.115:33851","192.168.1.115","33851","192.168.1.115","Risorsa Web","","","??","Port: 1900","470","21/08/2026, 14:36:06","21/08/2026, 14:36:06","idle"
"23.7.245.153:80","23.7.245.153","80","a23-7-245-153.deploy.static.akamaitechnologies.com","a23-7-245-153.deploy.static.akamaitechnologies.com","akamaitechnologies.com","","US","Port: 63246","104","21/08/2026, 14:36:06","21/08/2026, 14:36:06","closed"
"23.7.245.215:80","23.7.245.215","80","a23-7-245-215.deploy.static.akamaitechnologies.com","a23-7-245-215.deploy.static.akamaitechnologies.com","akamaitechnologies.com","","US","Port: 63245","104","21/08/2026, 14:36:06","21/08/2026, 14:36:06","closed"
"140.82.112.22:443","140.82.112.22","443","lb-140-82-112-22-iad.github.com","lb-140-82-112-22-iad.github.com","github.com","","US","HTTPS","120","19/08/2026, 14:44:09","21/08/2026, 14:36:01","closed"
"192.168.1.152:42347","192.168.1.152","42347","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 15600","63","21/08/2026, 14:36:01","21/08/2026, 14:36:01","active"
"208.95.112.1:80","208.95.112.1","80","ip-api.com","ip-api.com","","","US","HTTP","40","19/08/2026, 14:44:03","21/08/2026, 14:35:56","closed"
"104.26.8.44:443","104.26.8.44","443","ipapi.co","ipapi.co","","","US","Port: 62300","40","21/08/2026, 14:21:19","21/08/2026, 14:35:56","closed"
"192.168.1.115:41022","192.168.1.115","41022","192.168.1.115","Risorsa Web","","","??","Port: 1900","1337","21/08/2026, 14:35:56","21/08/2026, 14:35:56","idle"
"192.168.1.115:53692","192.168.1.115","53692","192.168.1.115","Risorsa Web","","","??","Port: 1900","466","21/08/2026, 14:35:56","21/08/2026, 14:35:56","idle"
"192.168.1.115:55266","192.168.1.115","55266","192.168.1.115","Risorsa Web","","","??","Port: 1900","462","21/08/2026, 14:35:56","21/08/2026, 14:35:56","idle"
"192.168.1.115:58294","192.168.1.115","58294","192.168.1.115","Risorsa Web","","","??","Port: 1900","462","21/08/2026, 14:35:56","21/08/2026, 14:35:56","idle"
"192.168.1.115:40702","192.168.1.115","40702","192.168.1.115","Risorsa Web","","","??","Port: 1900","1337","21/08/2026, 14:35:56","21/08/2026, 14:35:56","idle"
"192.168.1.115:44514","192.168.1.115","44514","192.168.1.115","Risorsa Web","","","??","Port: 1900","466","21/08/2026, 14:35:56","21/08/2026, 14:35:56","idle"
"192.168.1.115:33506","192.168.1.115","33506","192.168.1.115","Risorsa Web","","","??","Port: 1900","462","21/08/2026, 14:35:56","21/08/2026, 14:35:56","idle"
"192.168.1.115:35862","192.168.1.115","35862","192.168.1.115","Risorsa Web","","","??","Port: 1900","462","21/08/2026, 14:35:56","21/08/2026, 14:35:56","idle"
"192.168.1.152:59541","192.168.1.152","59541","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 15600","63","21/08/2026, 14:35:56","21/08/2026, 14:35:56","active"
"151.101.242.132:443","151.101.242.132","443","d.basemaps.cartocdn.com","d.basemaps.cartocdn.com","","","IT","HTTPS","298791","19/08/2026, 14:44:01","21/08/2026, 14:35:53","active"
"192.168.1.152:38543","192.168.1.152","38543","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 15600","63","21/08/2026, 14:35:53","21/08/2026, 14:35:53","active"
"192.168.1.115:50398","192.168.1.115","50398","192.168.1.115","Risorsa Web","","","??","Port: 1900","1333","21/08/2026, 14:35:53","21/08/2026, 14:35:53","idle"
"192.168.1.115:56714","192.168.1.115","56714","192.168.1.115","Risorsa Web","","","??","Port: 1900","462","21/08/2026, 14:35:53","21/08/2026, 14:35:53","idle"
"192.168.1.115:52512","192.168.1.115","52512","192.168.1.115","Risorsa Web","","","??","Port: 1900","466","21/08/2026, 14:35:53","21/08/2026, 14:35:53","idle"
"192.168.1.115:51478","192.168.1.115","51478","192.168.1.115","Risorsa Web","","","??","Port: 1900","484","21/08/2026, 14:35:53","21/08/2026, 14:35:53","idle"
"192.168.1.115:35420","192.168.1.115","35420","192.168.1.115","Risorsa Web","","","??","Port: 1900","466","21/08/2026, 14:35:53","21/08/2026, 14:35:53","idle"
"192.168.1.115:33608","192.168.1.115","33608","192.168.1.115","Risorsa Web","","","??","Port: 1900","470","21/08/2026, 14:35:53","21/08/2026, 14:35:53","idle"
"192.168.1.115:36179","192.168.1.115","36179","192.168.1.115","Risorsa Web","","","??","Port: 1900","1333","21/08/2026, 14:35:53","21/08/2026, 14:35:53","idle"
"192.168.1.115:47382","192.168.1.115","47382","192.168.1.115","Risorsa Web","","","??","Port: 1900","462","21/08/2026, 14:35:53","21/08/2026, 14:35:53","idle"
"192.168.1.115:56182","192.168.1.115","56182","192.168.1.115","Risorsa Web","","","??","Port: 1900","466","21/08/2026, 14:35:53","21/08/2026, 14:35:53","idle"
"192.168.1.115:50353","192.168.1.115","50353","192.168.1.115","Risorsa Web","","","??","Port: 1900","484","21/08/2026, 14:35:53","21/08/2026, 14:35:53","idle"
"192.168.1.115:52621","192.168.1.115","52621","192.168.1.115","Risorsa Web","","","??","Port: 1900","466","21/08/2026, 14:35:53","21/08/2026, 14:35:53","idle"
"192.168.1.115:53101","192.168.1.115","53101","192.168.1.115","Risorsa Web","","","??","Port: 1900","470","21/08/2026, 14:35:53","21/08/2026, 14:35:53","idle"
"192.168.1.115:54119","192.168.1.115","54119","192.168.1.115","Risorsa Web","","","??","Port: 1900","470","19/08/2026, 14:44:15","21/08/2026, 14:22:47","closed"
"192.168.1.115:33496","192.168.1.115","33496","192.168.1.115","Risorsa Web","","","??","Port: 1900","928","21/08/2026, 14:22:29","21/08/2026, 14:22:47","closed"
"192.168.1.115:40346","192.168.1.115","40346","192.168.1.115","Risorsa Web","","","??","Port: 1900","1333","21/08/2026, 14:22:47","21/08/2026, 14:22:47","closed"
"192.168.1.115:33952","192.168.1.115","33952","192.168.1.115","Risorsa Web","","","??","Port: 1900","462","21/08/2026, 14:22:47","21/08/2026, 14:22:47","closed"
"192.168.1.115:48980","192.168.1.115","48980","192.168.1.115","Risorsa Web","","","??","Port: 1900","484","21/08/2026, 14:22:47","21/08/2026, 14:22:47","closed"
"192.168.1.115:33683","192.168.1.115","33683","192.168.1.115","Risorsa Web","","","??","Port: 1900","466","21/08/2026, 14:22:47","21/08/2026, 14:22:47","closed"
"192.168.1.152:34481","192.168.1.152","34481","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 15600","63","21/08/2026, 14:22:47","21/08/2026, 14:22:47","closed"
"192.168.1.115:35944","192.168.1.115","35944","192.168.1.115","Risorsa Web","","","??","Port: 1900","1333","21/08/2026, 14:22:47","21/08/2026, 14:22:47","closed"
"192.168.1.115:53504","192.168.1.115","53504","192.168.1.115","Risorsa Web","","","??","Port: 1900","462","21/08/2026, 14:22:47","21/08/2026, 14:22:47","closed"
"192.168.1.115:44181","192.168.1.115","44181","192.168.1.115","Risorsa Web","","","??","Port: 1900","466","21/08/2026, 14:22:47","21/08/2026, 14:22:47","closed"
"192.168.1.115:39191","192.168.1.115","39191","192.168.1.115","Risorsa Web","","","??","Port: 1900","484","21/08/2026, 14:22:47","21/08/2026, 14:22:47","closed"
"192.168.1.115:45975","192.168.1.115","45975","192.168.1.115","Risorsa Web","","","??","Port: 1900","466","21/08/2026, 14:22:47","21/08/2026, 14:22:47","closed"
"192.168.1.115:40894","192.168.1.115","40894","192.168.1.115","Risorsa Web","","","??","Port: 1900","470","21/08/2026, 14:22:47","21/08/2026, 14:22:47","closed"
"140.82.121.6:443","140.82.121.6","443","api.github.com","api.github.com","lb-140-82-121-6-fra.github.com","","US","HTTPS","138454","21/08/2026, 14:22:44","21/08/2026, 14:22:46","closed"
"192.168.1.152:52309","192.168.1.152","52309","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 15600","63","21/08/2026, 14:22:44","21/08/2026, 14:22:44","closed"
"35.85.242.151:443","35.85.242.151","443","collector.bsg.brave.com","collector.bsg.brave.com","ec2-35-85-242-151.us-west-2.compute.amazonaws.com","Amazon AWS","US","HTTPS","40","21/08/2026, 14:21:38","21/08/2026, 14:22:42","closed"
"192.168.1.152:35358","192.168.1.152","35358","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 15600","63","21/08/2026, 14:22:42","21/08/2026, 14:22:42","closed"
"192.168.1.115:42909","192.168.1.115","42909","192.168.1.115","Risorsa Web","","","??","Port: 1900","1337","21/08/2026, 14:22:42","21/08/2026, 14:22:42","closed"
"192.168.1.115:53705","192.168.1.115","53705","192.168.1.115","Risorsa Web","","","??","Port: 1900","472","21/08/2026, 14:22:42","21/08/2026, 14:22:42","closed"
"192.168.1.115:48190","192.168.1.115","48190","192.168.1.115","Risorsa Web","","","??","Port: 1900","1337","21/08/2026, 14:22:42","21/08/2026, 14:22:42","closed"
"192.168.1.115:54006","192.168.1.115","54006","192.168.1.115","Risorsa Web","","","??","Port: 1900","472","21/08/2026, 14:22:42","21/08/2026, 14:22:42","closed"
"192.168.1.115:40460","192.168.1.115","40460","192.168.1.115","Risorsa Web","","","??","Port: 1900","1335","21/08/2026, 14:22:42","21/08/2026, 14:22:42","closed"
"192.168.1.115:52597","192.168.1.115","52597","192.168.1.115","Risorsa Web","","","??","Port: 1900","470","21/08/2026, 14:22:42","21/08/2026, 14:22:42","closed"
"192.168.1.115:54029","192.168.1.115","54029","192.168.1.115","Risorsa Web","","","??","Port: 1900","1335","21/08/2026, 14:22:42","21/08/2026, 14:22:42","closed"
"192.168.1.115:43156","192.168.1.115","43156","192.168.1.115","Risorsa Web","","","??","Port: 1900","470","21/08/2026, 14:22:42","21/08/2026, 14:22:42","closed"
"142.251.150.2:443","142.251.150.2","443","gemini.google.com","gemini.google.com","","Google Cloud","US","Port: 56605","68526","21/08/2026, 14:06:35","21/08/2026, 14:22:38","closed"
"192.168.1.152:35481","192.168.1.152","35481","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 15600","63","21/08/2026, 14:22:38","21/08/2026, 14:22:38","closed"
"239.255.255.250:3702","239.255.255.250","3702","239.255.255.250","Risorsa Web","","","??","Port: 3702","9576","21/08/2026, 14:22:16","21/08/2026, 14:22:34","closed"
"192.168.1.152:46446","192.168.1.152","46446","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 15600","63","21/08/2026, 14:22:34","21/08/2026, 14:22:34","closed"
"192.168.1.152:43373","192.168.1.152","43373","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 15600","63","21/08/2026, 14:22:34","21/08/2026, 14:22:34","closed"
"192.168.1.129:44199","192.168.1.129","44199","samsung.homenet.telecomitalia.sm","samsung.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 50951","442","21/08/2026, 14:22:29","21/08/2026, 14:22:29","closed"
"192.168.1.152:50799","192.168.1.152","50799","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 50951","442","21/08/2026, 14:22:29","21/08/2026, 14:22:29","closed"
"192.168.1.152:52878","192.168.1.152","52878","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 15600","63","21/08/2026, 14:22:29","21/08/2026, 14:22:29","closed"
"192.168.1.115:44511","192.168.1.115","44511","192.168.1.115","Risorsa Web","","","??","Port: 1900","1337","21/08/2026, 14:22:29","21/08/2026, 14:22:29","closed"
"192.168.1.115:44940","192.168.1.115","44940","192.168.1.115","Risorsa Web","","","??","Port: 1900","466","21/08/2026, 14:22:29","21/08/2026, 14:22:29","closed"
"192.168.1.115:45756","192.168.1.115","45756","192.168.1.115","Risorsa Web","","","??","Port: 1900","462","21/08/2026, 14:22:29","21/08/2026, 14:22:29","closed"
"192.168.1.115:45042","192.168.1.115","45042","192.168.1.115","Risorsa Web","","","??","Port: 1900","462","21/08/2026, 14:22:29","21/08/2026, 14:22:29","closed"
"192.168.1.115:53931","192.168.1.115","53931","192.168.1.115","Risorsa Web","","","??","Port: 1900","1337","21/08/2026, 14:22:29","21/08/2026, 14:22:29","closed"
"192.168.1.115:58784","192.168.1.115","58784","192.168.1.115","Risorsa Web","","","??","Port: 1900","466","21/08/2026, 14:22:29","21/08/2026, 14:22:29","closed"
"192.168.1.115:38683","192.168.1.115","38683","192.168.1.115","Risorsa Web","","","??","Port: 1900","462","21/08/2026, 14:22:29","21/08/2026, 14:22:29","closed"
"192.168.1.115:39342","192.168.1.115","39342","192.168.1.115","Risorsa Web","","","??","Port: 1900","1333","21/08/2026, 14:22:26","21/08/2026, 14:22:26","closed"
"192.168.1.115:37834","192.168.1.115","37834","192.168.1.115","Risorsa Web","","","??","Port: 1900","462","21/08/2026, 14:22:26","21/08/2026, 14:22:26","closed"
"192.168.1.115:56837","192.168.1.115","56837","192.168.1.115","Risorsa Web","","","??","Port: 1900","466","21/08/2026, 14:22:26","21/08/2026, 14:22:26","closed"
"192.168.1.115:44899","192.168.1.115","44899","192.168.1.115","Risorsa Web","","","??","Port: 1900","484","21/08/2026, 14:22:26","21/08/2026, 14:22:26","closed"
"192.168.1.115:35132","192.168.1.115","35132","192.168.1.115","Risorsa Web","","","??","Port: 1900","466","21/08/2026, 14:22:26","21/08/2026, 14:22:26","closed"
"192.168.1.115:57349","192.168.1.115","57349","192.168.1.115","Risorsa Web","","","??","Port: 1900","470","21/08/2026, 14:22:26","21/08/2026, 14:22:26","closed"
"192.168.1.129:54984","192.168.1.129","54984","samsung.homenet.telecomitalia.sm","samsung.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 50951","442","21/08/2026, 14:22:26","21/08/2026, 14:22:26","closed"
"192.168.1.152:47779","192.168.1.152","47779","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 50951","442","21/08/2026, 14:22:26","21/08/2026, 14:22:26","closed"
"192.168.1.152:53090","192.168.1.152","53090","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 15600","63","21/08/2026, 14:22:26","21/08/2026, 14:22:26","closed"
"192.168.1.129:35216","192.168.1.129","35216","samsung.homenet.telecomitalia.sm","samsung.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 50951","442","21/08/2026, 14:22:26","21/08/2026, 14:22:26","closed"
"192.168.1.152:41946","192.168.1.152","41946","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 50951","442","21/08/2026, 14:22:26","21/08/2026, 14:22:26","closed"
"192.168.1.129:38920","192.168.1.129","38920","samsung.homenet.telecomitalia.sm","samsung.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 50951","442","21/08/2026, 14:22:26","21/08/2026, 14:22:26","closed"
"192.168.1.152:43639","192.168.1.152","43639","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 50951","442","21/08/2026, 14:22:26","21/08/2026, 14:22:26","closed"
"192.168.1.115:44601","192.168.1.115","44601","192.168.1.115","Risorsa Web","","","??","Port: 1900","466","19/08/2026, 14:44:31","21/08/2026, 14:22:24","closed"
"44.255.219.141:443","44.255.219.141","443","star-randsrv.bsg.brave.com","star-randsrv.bsg.brave.com","ec2-44-255-219-141.us-west-2.compute.amazonaws.com","Amazon AWS","US","HTTPS","357","21/08/2026, 14:21:23","21/08/2026, 14:22:24","closed"
"192.168.1.115:34468","192.168.1.115","34468","192.168.1.115","Risorsa Web","","","??","Port: 1900","1335","21/08/2026, 14:22:24","21/08/2026, 14:22:24","closed"
"192.168.1.115:48035","192.168.1.115","48035","192.168.1.115","Risorsa Web","","","??","Port: 1900","470","21/08/2026, 14:22:24","21/08/2026, 14:22:24","closed"
"192.168.1.115:47044","192.168.1.115","47044","192.168.1.115","Risorsa Web","","","??","Port: 1900","1335","21/08/2026, 14:22:24","21/08/2026, 14:22:24","closed"
"192.168.1.115:52102","192.168.1.115","52102","192.168.1.115","Risorsa Web","","","??","Port: 1900","470","21/08/2026, 14:22:24","21/08/2026, 14:22:24","closed"
"192.168.1.152:53305","192.168.1.152","53305","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 15600","63","21/08/2026, 14:22:24","21/08/2026, 14:22:24","closed"
"192.168.1.115:37660","192.168.1.115","37660","192.168.1.115","Risorsa Web","","","??","Port: 1900","1333","21/08/2026, 14:22:24","21/08/2026, 14:22:24","closed"
"192.168.1.115:60536","192.168.1.115","60536","192.168.1.115","Risorsa Web","","","??","Port: 1900","462","21/08/2026, 14:22:24","21/08/2026, 14:22:24","closed"
"192.168.1.115:46018","192.168.1.115","46018","192.168.1.115","Risorsa Web","","","??","Port: 1900","466","21/08/2026, 14:22:24","21/08/2026, 14:22:24","closed"
"192.168.1.115:60414","192.168.1.115","60414","192.168.1.115","Risorsa Web","","","??","Port: 1900","484","21/08/2026, 14:22:24","21/08/2026, 14:22:24","closed"
"192.168.1.115:37488","192.168.1.115","37488","192.168.1.115","Risorsa Web","","","??","Port: 1900","470","21/08/2026, 14:22:24","21/08/2026, 14:22:24","closed"
"162.159.138.232:443","162.159.138.232","443","162.159.138.232","Risorsa Web","","","??","HTTPS","4446","21/08/2026, 14:06:26","21/08/2026, 14:22:20","closed"
"192.168.1.152:36092","192.168.1.152","36092","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 15600","63","21/08/2026, 14:22:20","21/08/2026, 14:22:20","closed"
"192.168.1.115:60622","192.168.1.115","60622","192.168.1.115","Risorsa Web","","","??","Port: 1900","1337","21/08/2026, 14:22:20","21/08/2026, 14:22:20","closed"
"192.168.1.115:53257","192.168.1.115","53257","192.168.1.115","Risorsa Web","","","??","Port: 1900","472","21/08/2026, 14:22:20","21/08/2026, 14:22:20","closed"
"192.168.1.115:60338","192.168.1.115","60338","192.168.1.115","Risorsa Web","","","??","Port: 1900","1337","21/08/2026, 14:22:20","21/08/2026, 14:22:20","closed"
"192.168.1.115:35654","192.168.1.115","35654","192.168.1.115","Risorsa Web","","","??","Port: 1900","472","21/08/2026, 14:22:20","21/08/2026, 14:22:20","closed"
"192.168.1.152:43152","192.168.1.152","43152","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 15600","63","21/08/2026, 14:22:16","21/08/2026, 14:22:16","closed"
"140.82.113.22:443","140.82.113.22","443","x.com","lb-140-82-113-22-iad.github.com","github.com","","US","Port: 50939","80","21/08/2026, 14:21:29","21/08/2026, 14:22:13","closed"
"192.168.1.152:34383","192.168.1.152","34383","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 15600","63","21/08/2026, 14:22:13","21/08/2026, 14:22:13","closed"
"4.150.223.109:443","4.150.223.109","443","4.150.223.109","Risorsa Web","","","US","HTTPS","65973","21/08/2026, 14:21:19","21/08/2026, 14:22:12","closed"
"54.71.251.173:443","54.71.251.173","443","collector.bsg.brave.com","collector.bsg.brave.com","ec2-54-71-251-173.us-west-2.compute.amazonaws.com","Amazon AWS","US","Port: 49228","52","21/08/2026, 14:21:38","21/08/2026, 14:22:10","closed"
"52.25.128.117:443","52.25.128.117","443","collector.bsg.brave.com","collector.bsg.brave.com","ec2-52-25-128-117.us-west-2.compute.amazonaws.com","Amazon AWS","US","Port: 49229","52","21/08/2026, 14:21:38","21/08/2026, 14:22:10","closed"
"54.212.101.36:443","54.212.101.36","443","collector.bsg.brave.com","collector.bsg.brave.com","ec2-54-212-101-36.us-west-2.compute.amazonaws.com","Amazon AWS","US","Port: 49230","52","21/08/2026, 14:21:38","21/08/2026, 14:22:10","closed"
"54.212.174.127:443","54.212.174.127","443","collector.bsg.brave.com","collector.bsg.brave.com","ec2-54-212-174-127.us-west-2.compute.amazonaws.com","Amazon AWS","US","Port: 49231","52","21/08/2026, 14:21:38","21/08/2026, 14:22:10","closed"
"35.85.111.47:443","35.85.111.47","443","collector.bsg.brave.com","collector.bsg.brave.com","ec2-35-85-111-47.us-west-2.compute.amazonaws.com","Amazon AWS","US","Port: 49233","52","21/08/2026, 14:21:38","21/08/2026, 14:22:10","closed"
"32.188.193.56:443","32.188.193.56","443","collector.bsg.brave.com","collector.bsg.brave.com","ec2-32-188-193-56.us-west-2.compute.amazonaws.com","Amazon AWS","US","Port: 49234","52","21/08/2026, 14:21:38","21/08/2026, 14:22:10","closed"
"44.245.119.66:443","44.245.119.66","443","collector.bsg.brave.com","collector.bsg.brave.com","ec2-44-245-119-66.us-west-2.compute.amazonaws.com","Amazon AWS","US","Port: 49235","52","21/08/2026, 14:21:38","21/08/2026, 14:22:10","closed"
"192.168.1.152:43056","192.168.1.152","43056","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 15600","63","21/08/2026, 14:22:10","21/08/2026, 14:22:10","closed"
"104.18.157.37:443","104.18.157.37","443","104.18.157.37","Risorsa Web","","","US","Port: 51609","40","21/08/2026, 14:21:21","21/08/2026, 14:22:02","closed"
"192.168.1.115:37856","192.168.1.115","37856","192.168.1.115","Risorsa Web","","","??","Port: 1900","1337","21/08/2026, 14:22:02","21/08/2026, 14:22:02","closed"
"192.168.1.115:55269","192.168.1.115","55269","192.168.1.115","Risorsa Web","","","??","Port: 1900","472","21/08/2026, 14:22:02","21/08/2026, 14:22:02","closed"
"192.168.1.115:46471","192.168.1.115","46471","192.168.1.115","Risorsa Web","","","??","Port: 1900","1337","21/08/2026, 14:22:02","21/08/2026, 14:22:02","closed"
"192.168.1.115:55699","192.168.1.115","55699","192.168.1.115","Risorsa Web","","","??","Port: 1900","472","21/08/2026, 14:22:02","21/08/2026, 14:22:02","closed"
"192.168.1.152:39531","192.168.1.152","39531","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 15600","63","21/08/2026, 14:22:02","21/08/2026, 14:22:02","closed"
